textID,original,sentiment,prefix,completion,combined,orig_without_prefix,nli_label,nli_score
f61d7dbd8b,yeahh  those two times we`ve stood next to each other were special times...,neutral,<sentiment: neutral>yeahh  those two times we`ve, met were pretty much the only times i was sober,<sentiment: neutral>yeahh  those two times we`ve met were pretty much the only times i was sober,stood next to each other were special times...,neutral,0.99509937
f5d5f1fd33,"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",negative,<sentiment: negative>thought id tanned after an hour in the sun, but i look like an oompa loompa,<sentiment: negative>thought id tanned after an hour in the sun but i look like an oompa loompa, i was wrong....i`ve just burnt,neutral,0.838894
4c79259b5e,I work for Disney...not all it`s cracked up ta be.,negative,<sentiment: negative>I work for Disney...not all," the time, but I do work there","<sentiment: negative>I work for Disney...not all the time, but I do work there",it`s cracked up ta be.,neutral,0.74034715
9cd32dbec4,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,negative,<sentiment: negative>WTF rehearsal  off  got to space and room was booked and, now i have to find another place to stay for the night. ****,<sentiment: negative>WTF rehearsal  off  got to space and room was booked and now i have to find another place to stay for the night. ****,the  brothers have stuff right after so we cant transfer to another room studio,neutral,0.93149275
675ce92149,broken  I can`t c it,negative,<sentiment: negative>broken  I, need a new one,<sentiment: negative>broken  I need a new one,can`t c it,neutral,0.9759026
1d84094014,"{link} If he is saying something I don`t fully understand, please let me know.",neutral,<sentiment: neutral>{link} If he is saying something I," don`t want to hear, I will block him","<sentiment: neutral>{link} If he is saying something I don`t want to hear, I will block him","don`t fully understand, please let me know.",neutral,0.9009827
dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,neutral,<sentiment: neutral>not sure why I can`t get tweetdeck to work on, my iPhone.  I`m sure it`s me not it,<sentiment: neutral>not sure why I can`t get tweetdeck to work on my iPhone.  I`m sure it`s me not it,my computer. want to know what all of the hype is about,contradiction,0.86539805
b7e17b2bde,mega burguer was my lunch yesterday,neutral,<sentiment: neutral>mega burguer, with no pickles,<sentiment: neutral>mega burguer with no pickles,was my lunch yesterday,contradiction,0.5529213
903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,neutral,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I, have to go to the bank and then to the post office to mail my stuff,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I have to go to the bank and then to the post office to mail my stuff,m gonna see if I can get some marigolds for my mum ^^,neutral,0.7605994
1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,neutral,<sentiment: neutral>bored. cold. tired. letharg,ic. but i have to work tomorrow.,<sentiment: neutral>bored. cold. tired. lethargic. but i have to work tomorrow.,c feeling. Man! great holiday monday!,neutral,0.9929957
c625cee17b,you might also want to include 'never wear a moonwolf' to that,neutral,<sentiment: neutral>you might also want to include ', follow friday' in your tweets.,<sentiment: neutral>you might also want to include ' follow friday' in your tweets.,ever wear a moonwolf' to that,neutral,0.8165239
6c82821920,when i go to the ticketmaster site it says 'no lisa williams events to be found',neutral,<sentiment: neutral>when i go to the ticketmaster site it says, that the tickets are sold out for the 5/2,<sentiment: neutral>when i go to the ticketmaster site it says that the tickets are sold out for the 5/2,'no lisa williams events to be found',neutral,0.98350716
ced1083324,hey guys y did the sun make my day gloomy?,negative,<sentiment: negative>hey guys y did the sun, go away? i miss it,<sentiment: negative>hey guys y did the sun go away? i miss it,make my day gloomy?,contradiction,0.70395374
1d428212cb,texting my friends and being bored...   gosh i hate rain!!,negative,<sentiment: negative>texting my friends and being bored, at home. I miss my boyfriend,<sentiment: negative>texting my friends and being bored at home. I miss my boyfriend,..   gosh i hate rain!!,neutral,0.5614726
a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,neutral,<sentiment: neutral>My replacement iron ring arrived.  It`s shiny, and it has a screw on the back. ,<sentiment: neutral>My replacement iron ring arrived.  It`s shiny and it has a screw on the back. ,  And a bit more jagged than the original,neutral,0.98844075
4f1a7d1d2c,yup its working. they couldn`t recover anything on it though,negative,<sentiment: negative>yup its working. they, are not happy with the situation.,<sentiment: negative>yup its working. they are not happy with the situation.,couldn`t recover anything on it though,neutral,0.8296794
d901264a08,rearry rip. Youd never guess what i ate..,negative,<sentiment: negative>rearry rip. Youd, think they would have learned by now,<sentiment: negative>rearry rip. Youd think they would have learned by now,never guess what i ate..,neutral,0.9844886
61ce1c40e5,Well I was following you because I think your interesting ... and I was right,positive,<sentiment: positive>Well I was following you because I, like your tweets.  #fix,<sentiment: positive>Well I was following you because I like your tweets.  #fix,think your interesting ... and I was right,neutral,0.94431466
8dd7e34100,I`d love too see you were it,positive,<sentiment: positive>I`d love, to see that!,<sentiment: positive>I`d love to see that!,too see you were it,neutral,0.78877157
6475c6d26d,_andersen thank you Eric!  glad u appreciate that!,positive,<sentiment: positive>_andersen thank you Eric!,  I love you too!,<sentiment: positive>_andersen thank you Eric!  I love you too!, glad u appreciate that!,neutral,0.98015654
b681aef9aa,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,negative,<sentiment: negative>18 hours to work....*cry* i can`t survive!,  i`m so tired and i have a headache  ****,<sentiment: negative>18 hours to work....*cry* i can`t survive!  i`m so tired and i have a headache  ****, // Weeelcome to my wonderland *sing along*,neutral,0.9893869
5423cf0811,anyone have tickets to the mtv movie awards? some guy scammed me,negative,<sentiment: negative>anyone have tickets to the mtv, movie awards? i want to go so bad,<sentiment: negative>anyone have tickets to the mtv movie awards? i want to go so bad,movie awards? some guy scammed me,neutral,0.70225155
ace8edef1d,"Beyonce helps me through the day, I`m starting to get sick",neutral,<sentiment: neutral>Beyonce helps me through the day, and Beyonce helps me through the night,<sentiment: neutral>Beyonce helps me through the day and Beyonce helps me through the night, I`m starting to get sick,contradiction,0.9715523
8b3811c819,"fine, ill get myself some miso soup down the street",neutral,"<sentiment: neutral>fine, ill get myself some", more followers then  hahahaha,"<sentiment: neutral>fine, ill get myself some more followers then  hahahaha",miso soup down the street,neutral,0.8570015
0b6444627a,awesome i just ruined all my white clothes i never remember to separate,neutral,<sentiment: neutral>awesome i just ruined all my, chances of getting a job at the store,<sentiment: neutral>awesome i just ruined all my chances of getting a job at the store,white clothes i never remember to separate,neutral,0.9820712
960ade8bfd,"It`s weird waking up in my own bed. Slightly comforting, but i miss the group. But i`m loving using my own pillow again!",neutral,"<sentiment: neutral>It`s weird waking up in my own bed. Slightly comforting, but", it`s not the same as waking up in my own bed in my own apartment,"<sentiment: neutral>It`s weird waking up in my own bed. Slightly comforting, but it`s not the same as waking up in my own bed in my own apartment",i miss the group. But i`m loving using my own pillow again!,neutral,0.99434173
a8bf8239bd,"if I skipped, that could get messy   ROFL",neutral,"<sentiment: neutral>if I skipped, that", means I`m working tomorrow,"<sentiment: neutral>if I skipped, that means I`m working tomorrow",could get messy   ROFL,contradiction,0.7425986
33680fc87e,being a computer geek is entertaining.... i think.,positive,<sentiment: positive>being a computer geek is, fun  {link},<sentiment: positive>being a computer geek is fun  {link},entertaining.... i think.,neutral,0.4170746
25f1991c36,D: But it is making people unhappy and I dun like unhappiness,negative,<sentiment: negative>D: But it is making people, mad.  #asylm,<sentiment: negative>D: But it is making people mad.  #asylm,unhappy and I dun like unhappiness,contradiction,0.4530248
84fcf21a64,Oh god! I had to look at 'How to use Twitter'.. how hopeless is that?!,negative,<sentiment: negative>Oh god! I had to look at 'How, to make a paper plane' on youtube. Sad,<sentiment: negative>Oh god! I had to look at 'How to make a paper plane' on youtube. Sad,to use Twitter'.. how hopeless is that?!,neutral,0.9186146
7de5a7e4cc,studying for this **** econ test,negative,<sentiment: negative>studying for, my exams.,<sentiment: negative>studying for my exams.,this **** econ test,neutral,0.69975716
389a3e653c,no problem! i think it`s a great thing to reflect on.,positive,<sentiment: positive>no problem! i think it`s, the best way to start the day,<sentiment: positive>no problem! i think it`s the best way to start the day,a great thing to reflect on.,neutral,0.9819373
4c0329867c,yeah...I hope it turns out... 20 more minutes!,neutral,<sentiment: neutral>yeah...I hope it turns, out to be a good one.,<sentiment: neutral>yeah...I hope it turns out to be a good one.,out... 20 more minutes!,neutral,0.8520919
20a5175d49,I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,neutral,<sentiment: neutral>I will have to see the unveiling of your new, look when I get home.  {link},<sentiment: neutral>I will have to see the unveiling of your new look when I get home.  {link},LR arrangement!  Is there an official event planned,neutral,0.9861006
2785576a5b,iamkiara__  im so sick  I fell over last night outside coz I was putting something in the bin,negative,<sentiment: negative>iamkiara__  im so sick  I fell, asleep on the bus and missed my stop. FML.,<sentiment: negative>iamkiara__  im so sick  I fell asleep on the bus and missed my stop. FML.,over last night outside coz I was putting something in the bin,neutral,0.6599433
b7299d0e70,I hear you. I can`t think of a layout either.  lol I`ve been trying for i dont know how long.,neutral,<sentiment: neutral>I hear you. I can`t think of a layout either., But I`m sure it will come to me in time.,<sentiment: neutral>I hear you. I can`t think of a layout either. But I`m sure it will come to me in time., lol I`ve been trying for i dont know how long.,neutral,0.9973998
e035aa9fe3,Yay got the Internet on my itouch working,neutral,<sentiment: neutral>Yay got the Internet, back  {link},<sentiment: neutral>Yay got the Internet back  {link},on my itouch working,entailment,0.3729628
5eb31e181d,"Nice! Elise rolled out  Thas wassup! Have fun, ladies!",positive,<sentiment: positive>Nice! Elise rolled out  Thas," the way to get the ball rolling, right?","<sentiment: positive>Nice! Elise rolled out  Thas the way to get the ball rolling, right?","wassup! Have fun, ladies!",neutral,0.83820045
