textID,text,sentiment,predicted_sentiment
133d834d4a,waiting for the last video to be rendered. while watching episode 11,positive,neutral
f9c4aa336c,_Rankin  I know! a whole different meat pie back then,neutral,positive
a3f0f1bd6f," I`m having elevated error rates... StreamKeys not found, and then connection problems. Server migration isn`t easy, huh  ?",neutral,negative
acf42aaa67, boo...I thought being on the list meant it would be good to go  looks like i`ll have to get a CF adapter for my dslr!,negative,positive
06e0920d4f,on youtube now!,neutral,positive
c245a9e050, ah allergies  you must be sleeping walking at work!,neutral,negative
dd4aff9539,wants Friday to come quick! I want my beauty sleep and shopping...,neutral,positive
e85d70f2bd,Exhausted. Thank goodness my race is almost here! All this training is ruining my social life,neutral,negative
eb8bdfd994,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving.",neutral,positive
7cf5fac953,It`s teacher appreciation week - been out making deliveries to instructors this morning,neutral,positive
317db125d6,missing bham,negative,neutral
3f586fde74, Your STFU E3 list link is broke,neutral,negative
6b3d06d987,Okay now that i will not be able to sleep tonight what should we do,neutral,negative
8ddcbd222a,time for me to go to bed. Am very tired. catch up with you all in a couple of days when I land & recover from flying to Denmark,negative,neutral
04856c5f92, i wish i was there! but i live in holland ): but i`m going to see you in paris,neutral,positive
080fda8282,lunch in the forrest ... its so baron.  fpu is so dead,neutral,negative
4f6b25d5af,Back from brunch. Hopefully I lured two more friends here.,neutral,positive
6407626189," I`m the same, don`t panic. Big topman",neutral,positive
570eb26a35, Hi fellow Peruvian,neutral,positive
12e07abeaa, I`ll take a look tomorrow - definitely want to graph as many tweets as possible!,neutral,positive
aa04ff026b,I can`t get to bed,neutral,negative
1c05b66d4c,_LeAnn if it makes you feel better im studying on a sat night w/o blackberries,positive,neutral
73936be26e,"_l unfortunately not.my work ties me down 4 the whole summer.but if there`s a eu-tour this fall,I`ll be there!  I want a rebound",neutral,negative
84a35b5bea,I`m not sure why walking around in barnes and noble comforts me so much. O well now I`m off to work,positive,neutral
2ce7dc985c, blah blah blah.... just kidding dude  i`ve never had anyone offer up their stem cells before haha!,positive,negative
f25010df3a,So many wires to sort out,neutral,negative
a146ea7fda,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair,neutral,negative
c20562a744, naw idk what ur talkin about,neutral,negative
8109f290a4,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.,neutral,positive
530241b1a3,i really should be in a bad mood. but.,neutral,negative
2d4931514e,is  wishing work was done soon  <3,positive,neutral
032bdd5065, why don`t you have that song you gave me that song,neutral,negative
dc44d46fd8,just got home from the City Lights show  yeahhh!,neutral,positive
acac472876,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff",neutral,negative
c4cfe1addf,  get back to tokyo man..we miss you.,negative,positive
28a216a38b," Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",neutral,negative
6f5c5840c2, dave why why why can`t this happen when I`m not working and can listen?! :::whining big time:::,neutral,negative
08e1040424,I`m up way past my bed time.  gonna catch sum snl.,neutral,negative
82e8eb6e1b, Welcome back to Japan,neutral,positive
248ec3c80d,_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive,neutral
07b727b996,_Kill_Boy That would be really great....except im not allowed to talk to boys on the phone  long story...my fault,neutral,negative
f7cb1a5b23,Somebody buy me a plane ticket home!! I miss my girl...,negative,positive
713e53e776,Just finished weeding the flower bed. Why is it the weeds grow so well but legitimate plants hate me?,neutral,negative
955692815d,only 2 more days of minnie,neutral,positive
18cf2e181d, hey Jodi.. what`s up??ugg.. im bored.. i just made a sundae.. c u monday.. ( hahaha it rymed...) loll. cu in school,negative,neutral
2006ca5e6a," ahh but sometimes that`s the best kind of day, lazing around doing very little with a cuppa",neutral,positive
ce52bef1f3,  'Bandwidth Limit Exceeded' on your website,neutral,negative
2b8089a5ed, 72-65 Cavs! The score is and was! LOL,neutral,positive
04d4c83373," Yes, you make me want to be a better person, think I mentioned it before, will continue to do so. I`m still EVIL tho!",neutral,positive
eed4cec21c, early happy day of birth in case I don`t make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!,neutral,positive
fbd2944d44," Glad to hear you`re okay. Could have really hurt, by the sounds of it. Is the couch okay? lol",neutral,positive
5b2b6572f5," gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!",neutral,positive
de1279326c," I read for pure escapism. Don`t make me think, take me away  non-fiction tends not to achieve that, for some strange reason",neutral,negative
531716ef0c,i told myself i wasn`t gonna cry and then one kid that everyone made fun of all year said 'it`s been a good year',neutral,positive
c8414dee56,Went to bed at 12:20 last night. Woke up around 10:45. Holy ****.  I need to get up EARLIER. Like 8. Wish I could get up at 6 every day.,neutral,negative
0ea6458418,nomatter how much i sleep am still tired  either going to sleep early or late....,negative,neutral
ce7cbb3384,"Soo embarassed I didn`t see the tweets I`ve been getting from kind followers.    I`ll do better, I promise!!!",neutral,negative
3d4d752c67,watching the games and making some popcornss!,neutral,positive
878c210da3,Admitting that I don`t like action plots and I do like romance plots always makes me feel like I`m setting back the feminist cause.,neutral,negative
a19a34d117,Im sure the 5 ppl who came in after me will be seen by a dentist before I will,negative,neutral
a99538c82d," OMG, POOR Jack.  That happened to  `s dog one time. Hope he gets better soon.",neutral,negative
46854a1ac8,Hoping I hear something soon about Krystles surgery,positive,neutral
740e09f738,im contacting PAWS Philippines so i can find 'tiger' a new owner. im so sad. i love my dog soo much,neutral,negative
c8f996b680, exactly  Prime Minister doesn`t need take care this issue,neutral,negative
cf5fa88696,also  your caramels are like crack....  just thought you should know.,neutral,negative
485e27240d,i got locked out my carrrr  had to call a lock smith. - $35.00,neutral,negative
dea885bbc2,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they`ve already sent me 5 renewal letters for next year!",neutral,negative
0542afe6d7,Can`t wait for tomorrow ! It`s finally over ! Bittersweet for sure,neutral,positive
8e4415271f,http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days,negative,neutral
5f2fe28153,What do u see in her that i dont have  ,negative,neutral
cbfccb5dd5,Hanging out with Dan from Houston Calls!!,neutral,positive
4f0f5e6688,"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace.",negative,neutral
b8f10aed88," sad, but true",neutral,negative
8ec133a4ad,Off to work I go!,neutral,positive
c00110b594,Aww people must be COLOR BLIND  HUH random1,neutral,negative
bcec654c69,FJGKFLD;`Sdh WHY AM I NOT AT HOMETOWN DAYS WITH MY FRIENDS.,neutral,negative
19ec7b2cb6, hello  Well it`s sunny out but my head is fuzzy and coffee isn`t brewed yet... how`s your day..?!,negative,positive
7c57e06c07,Was quite amusing watching Pangaea sing 'F*** Killah Priest!' I guess he won`t be featuring on their album,positive,neutral
c24a9e44d1, Haha! At the Somerset theatre in Ottawa. I remember that well. The more things change the more they stay the same,positive,neutral
64dd495a11,Should not drink cheap wine,neutral,negative
88a2fee6db," hey ty for tip, wifi networking is one if my many talents  I`ll get on it when I can be bothered LOL",neutral,positive
ba9467d823," Actually, I also thought Mother`s Day was May 31st until I was remembered of Pentecost  Uselessly complicated, I would say",negative,neutral
85ef35bd34,"Photo: So I still havnï¿½t hooked up my editing comp  I know you guys miss my artwork, so Iï¿½ve decided to... http://tumblr.com/xeh1wetiq",negative,neutral
276e7c36a0,"Went to the hairdresser today, she cutted my hair off  I loved my long hair! Dad said he couldn`t even see I got a haircut! LAAAME",neutral,positive
6d76ba5dcc,"It`s not my best writing, well i don`t think. LOL. but it`s some! I`d read it all if i were you!  It`s pretty **** good after all! =}. LOL",neutral,positive
f9b52935c6,what a day!!! motorways and trains noooootttttttt fun,negative,positive
47dc43ade2,Just ordered henna! I`ll be a redhead again in a few weeks.,neutral,positive
dab9c01f10,  There`s also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.,neutral,positive
3bed8a8f3a, whatsoever do you mean by `how I get down` lol I`m always sober,positive,neutral
9266858b0e,Good night all  Even though it`s morning for most of you lol,neutral,positive
c341d742b0,hugh isn`t on it  lied last week,negative,neutral
85621e6581, http://twitpic.com/4vw9a - lol wow I`m watching X-men: The last Stand right now too,neutral,positive
9f2bcfb9b6,Spending the first night in my new place!,neutral,positive
c04e8e49aa,On my deck... Perfect weather today! Not feeling good tho...,neutral,positive
6eb4299c83,awake  slept in a little cuz no construction. now studying bio alllll day but i dont mind.,neutral,positive
a860dd0243,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,neutral,positive
f0a9308338,Totally just skid all over the road.,neutral,negative
fff44ae9f9,_Cullen oh really!!! i`ve already put all the pics up!! sorry!!   http://twitpic.com/61oj0,negative,neutral
c08dcd74dc,I stung myself with stinging nettles all down my shin,neutral,negative
2a5fb4cc78,I miss the Air Canada Centre and Andy Frost...,negative,neutral
c4973a6be3, I crochet Laura. Simple stitches...I can make a mean afgan!,neutral,positive
a5b5a19d49, As do I  Leopold says hello.,neutral,positive
fcbd27bb82, yes please,neutral,positive
7977b7383f," It`s sunny and hot in London today, while I sit in office cranking spreadsheets",negative,positive
85a7f783e2,believes that creativity  in cooking is only limited to your imagination... guess that applies for most things too... like photography,positive,neutral
686732c2aa, ye it is not fare on me  x,negative,neutral
4bc2de8a68,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys,negative,positive
f93e839766, Get you lol what time we eating id hate to be late,negative,neutral
81e43552c2,i totally do not know how ticketless travel works,neutral,negative
34fee64221,"haha moms back today from a weekend away , her first words, ` whys the house so dirty?` i love life ..",neutral,positive
c977dd5d35, oh but that girl  but AIDAN!,negative,neutral
1e89a9ac1a, Really! No even a little bit of #pane,neutral,negative
bf4ba75b52,Thanks for the follow my new Twitpeeps!,negative,positive
6f9466f0f9,"_jodie Um, I was thrown from `s van yesterday and had to be taken to the ER",neutral,negative
5ea7f98140, yeps...just for today though  I badly wanted to do some geek-shopping...,negative,neutral
cc5474969d,"Writing and researching. Tired of being foolish, so I`m educating myself & moving forward. Gonna marry a white boy they do you right!!!",negative,neutral
e5f188ee99,"I`ve got sunburnt knees... it`s funny now, but I bet they`ll sting later   Had a fab day though  x",neutral,positive
bc51b08e74, where`s the UK love?!,neutral,negative
