textID,original,sentiment,prefix,completion,combined,orig_without_prefix
40e1ca4ab0, that`s what she said?,neutral,<sentiment: neutral>that`s what,I`m doing,<sentiment: neutral>that`s whatI`m doing, she said?
911bd25026,Aaaaaaaa!! I hate **** winshit!!,negative,<sentiment: negative>Aaaaaaaa!! I,miss you guys so much!,<sentiment: negative>Aaaaaaaa!! Imiss you guys so much!,hate **** winshit!!
3ba549158f, me too  what are you doing?,neutral,<sentiment: neutral>me too  what,are you doing tonight?,<sentiment: neutral>me too  whatare you doing tonight?, are you doing?
a351659f85,tweeting from ally court for the last time.... its a sad sad moment,negative,<sentiment: negative>tweeting from ally court for the,last time  sad,<sentiment: negative>tweeting from ally court for thelast time  sad,last time.... its a sad sad moment
cc0ad12b7c, my  tix are in limbo....as usual  #UPSsucks,negative,<sentiment: negative>my  tix are in limbo,,<sentiment: negative>my  tix are in limbo,....as usual  #UPSsucks
4aac092937,oooh gosh Google Wave is looking pretty sexy. Lunch time`s over though  Back to Powerpoint (significantly less sexy),neutral,<sentiment: neutral>oooh gosh Google Wave is looking pretty sexy. Lunch time,,<sentiment: neutral>oooh gosh Google Wave is looking pretty sexy. Lunch time,s over though  Back to Powerpoint (significantly less sexy)
e959cf04e4,CloneCloud: actually it`s distant processor provisioning  like the idea http://bit.ly/b9v90,neutral,<sentiment: neutral>CloneCloud: actually it`s distant processor provisioning ,http://tinyurl.com/clonecloud,<sentiment: neutral>CloneCloud: actually it`s distant processor provisioning http://tinyurl.com/clonecloud,like the idea http://bit.ly/b9v90
24afdc75e3,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don`t know much else.,neutral,<sentiment: neutral>Just found out a friend and his son fell down a 25ft shaft,"at work.  He`s fine, but his son is in surgery","<sentiment: neutral>Just found out a friend and his son fell down a 25ft shaftat work.  He`s fine, but his son is in surgery",onto concrete today. They are alive at least. Don`t know much else.
78819d2e53,They`re gone.,negative,<sentiment: negative>They`,re not letting me go to the concert  I`m so sad,<sentiment: negative>They`re not letting me go to the concert  I`m so sad,e gone.
341ed728c7,dam i missed hollyoaks 2nite!,negative,<sentiment: negative>dam i missed holly,oaks last night  i`m gutted,<sentiment: negative>dam i missed hollyoaks last night  i`m gutted,aks 2nite!
b04dcbb3be,  Please don`t get me watching BB too,neutral,<sentiment: neutral>Please don`t get,me started on the fact that I`m a 100% vegetarian and I can`t eat anything in the cafeteria.  I`ll be starving.,<sentiment: neutral>Please don`t getme started on the fact that I`m a 100% vegetarian and I can`t eat anything in the cafeteria.  I`ll be starving.,t me watching BB too
a203734990,"_rosaen i LOVE your new bracelets!! im a very proud sista...you rock, girly",positive,<sentiment: positive>_rosaen i LOVE your new bracelets!! im,jealous!,<sentiment: positive>_rosaen i LOVE your new bracelets!! imjealous!,"a very proud sista...you rock, girly"
85de235e0e,whos going to see reemer on wednesdayy  me and kirsty are going (A) im well exited !!!,positive,<sentiment: positive>whos going to see reemer on wednesdayy  me,and my mum are,<sentiment: positive>whos going to see reemer on wednesdayy  meand my mum are,and kirsty are going (A) im well exited !!!
65c7eae9b6,Hello everyone im just sitting here rocking out to 9412 sam on the air The best classic rock station on twitter here,positive,<sentiment: positive>Hello everyone im just sitting here rocking out to 9412,,<sentiment: positive>Hello everyone im just sitting here rocking out to 9412,sam on the air The best classic rock station on twitter here
94e0366b6d, http://twitpic.com/4u5h8 - leon looks supa` fly on that mini couch,positive,<sentiment: positive>http://twitpic.com/4u5h8,- I love the way you look in this pic,<sentiment: positive>http://twitpic.com/4u5h8- I love the way you look in this pic, - leon looks supa` fly on that mini couch
a567459a1a,  read something happy?,positive,<sentiment: positive>read,a book and watched a movie  good day,<sentiment: positive>reada book and watched a movie  good day,d something happy?
3b743ded7e,": Potter, are also in that category! Hehe. <3 I love you too!!! So much",positive,"<sentiment: positive>: Potter, are also in that category! He",he. I`m glad you like it  I`ll be back with more soon,"<sentiment: positive>: Potter, are also in that category! Hehe. I`m glad you like it  I`ll be back with more soon",e. <3 I love you too!!! So much
416726e6d2, ~ I`m sure that would make Mr. Koons very happy,positive,<sentiment: positive>~ I`m sure that would,be a great idea,<sentiment: positive>~ I`m sure that wouldbe a great idea, make Mr. Koons very happy
a975e49753,Huge headache...goodnight!!,neutral,<sentiment: neutral>Huge headache,.  I think I'm getting sick.,<sentiment: neutral>Huge headache.  I think I'm getting sick.,..goodnight!!
50dd008fb5, laze about ! It`s. The bank holiday law,neutral,<sentiment: neutral>laze about! It,`s a holiday,<sentiment: neutral>laze about! It`s a holiday,t`s. The bank holiday law
36aabd3627,the trip was really great. but i cant belive summers here,neutral,<sentiment: neutral>the trip was really great.,but i`m so tired now.,<sentiment: neutral>the trip was really great.but i`m so tired now.,but i cant belive summers here
0ac7e72578,Biology final today. Then home to prepare for psychology.,neutral,<sentiment: neutral>Biology final today. Then,I can relax for a week.,<sentiment: neutral>Biology final today. ThenI can relax for a week.,home to prepare for psychology.
bf46ac3c7f,would like to have a gaming system,positive,<sentiment: positive>would like to,go to the beach,<sentiment: positive>would like togo to the beach,have a gaming system
5657eb8429,"Hey #socialmediatv  - I`m new here  - is this a recorded show, viewable later too?  thanks  (Social Media TV live > http://ustre.am/2NjV)",positive,"<sentiment: positive>Hey #socialmediatv  - I`m new here  - is this a recorded show, viewable",later?,"<sentiment: positive>Hey #socialmediatv  - I`m new here  - is this a recorded show, viewablelater?",later too?  thanks  (Social Media TV live > http://ustre.am/2NjV)
f585c22106, there`s relisting fees when you don`t complete a sale?  that sucks!,negative,<sentiment: negative>there`s relisting fees when you don,`t sell your item on ebay  i`m not happy,<sentiment: negative>there`s relisting fees when you don`t sell your item on ebay  i`m not happy,`t complete a sale?  that sucks!
cff0e3e256,i feel very ill. i think im dehydrated,negative,<sentiment: negative>i feel very ill.,i think i have the flu,<sentiment: negative>i feel very ill.i think i have the flu,i think im dehydrated
271bb5e6b7,Well that is nice.  Loving the new Friends organiser too.,positive,<sentiment: positive>Well that is nice.  Loving,the fact that I am going to be a big sister,<sentiment: positive>Well that is nice.  Lovingthe fact that I am going to be a big sister,the new Friends organiser too.
7f3b118605, will u say shoutout to NIKKI!!! please   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),positive,<sentiment: positive>will u say shoutout to NIKKI!!! please   (Soulja,Boy Tell`Em) http://blip.fm/~5q82x,<sentiment: positive>will u say shoutout to NIKKI!!! please   (SouljaBoy Tell`Em) http://blip.fm/~5q82x, Boy Tell `Em LIVE live > http://ustre.am/2UhS)
5c9645561c, JUST like to clarify that I am a unable to acc. review vibrators as have not testrun any. *not an invitaiton for freebies,negative,<sentiment: negative>JUST like to clarify that I am a unable to acc. review vibrators,"2009, due to the fact that I have no idea what it is.","<sentiment: negative>JUST like to clarify that I am a unable to acc. review vibrators2009, due to the fact that I have no idea what it is.", as have not testrun any. *not an invitaiton for freebies
79e554fd60,"Free for all... good nite I mean its a good nite, wateva",positive,<sentiment: positive>Free for all... good nite I mean,morning,<sentiment: positive>Free for all... good nite I meanmorning,"its a good nite, wateva"
dd77d3f5cd,i know im wrong .. just give me one more chance   sEnti .. :],neutral,<sentiment: neutral>i know im wrong.. just give me,a chance to be right,<sentiment: neutral>i know im wrong.. just give mea chance to be right, one more chance   sEnti .. :]
b854daaaf8,I think Steph will enjoy her first Mother`s Day tomorrow.,positive,<sentiment: positive>I think Steph will enjoy her,new job  I know I would,<sentiment: positive>I think Steph will enjoy hernew job  I know I would,first Mother`s Day tomorrow.
8dd7e34100,I`d love too see you were it ,positive,<sentiment: positive>I`d love,to be able to go to the concert tonight but I have to work  http://tinyurl.com/ll328p,<sentiment: positive>I`d loveto be able to go to the concert tonight but I have to work  http://tinyurl.com/ll328p,too see you were it 
9e972c1093, Once James Cameron touches something and revolutionizes it... someone else comes along and **** it up,negative,<sentiment: negative>Once James Cameron touches something and revolutionizes it,", I`m not sure I want to be a part of it.  #Avatar","<sentiment: negative>Once James Cameron touches something and revolutionizes it, I`m not sure I want to be a part of it.  #Avatar",... someone else comes along and **** it up
9fbf0d59cc,I lafff the rain,neutral,<sentiment: neutral>I la,zed around the house all day.  I didn't do anything productive.  I'm going to bed now.,<sentiment: neutral>I lazed around the house all day.  I didn't do anything productive.  I'm going to bed now.,ff the rain
1d5d10eedf,I hate the exams . first time and last time in this school  then i`m out ! after 10 years! yaaaay !,neutral,<sentiment: neutral>I hate the exams. first time and last time in this school ,i miss my friends,<sentiment: neutral>I hate the exams. first time and last time in this school i miss my friends, then i`m out ! after 10 years! yaaaay !
a8bf8239bd," if I skipped, that could get messy   ROFL",neutral,"<sentiment: neutral>if I skipped, that",would be 100% of my classes this week.  I`m going to miss the last day of school,"<sentiment: neutral>if I skipped, thatwould be 100% of my classes this week.  I`m going to miss the last day of school", could get messy   ROFL
2b70bcd0ad,"Going home to enjoy what is left of the day - I can`t believe how quickly this week flew by, no time for tweets",positive,<sentiment: positive>Going home to enjoy what is left of the day - I can,`t wait for the weekend,<sentiment: positive>Going home to enjoy what is left of the day - I can`t wait for the weekend,"t believe how quickly this week flew by, no time for tweets"
2b049dbcb1,With  walking the streets of Harlem. Home sweet home,positive,<sentiment: positive>With  walking the streets,"of NYC, I am reminded of how much I love this city.  I miss it already.","<sentiment: positive>With  walking the streetsof NYC, I am reminded of how much I love this city.  I miss it already.",of Harlem. Home sweet home
094681e31c,_carter Hey Brian Littrell is there!! He doesnt really like this kinda pages rigth?  kisses! I loev you guys!,positive,<sentiment: positive>_carter Hey Brian Littrell is there!! He doesnt really like,me but he`s still cool  I`m so excited!,<sentiment: positive>_carter Hey Brian Littrell is there!! He doesnt really likeme but he`s still cool  I`m so excited!,this kinda pages rigth?  kisses! I loev you guys!
5b5be601c2,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!",negative,"<sentiment: negative>i think my cold is getting worse, not better!!",i hate being sick!,"<sentiment: negative>i think my cold is getting worse, not better!!i hate being sick!", i cant stop coughing - it really sucks!!
cad8db609a,Why am I having such a hard time falling asleep,negative,<sentiment: negative>Why am I having such,a hard time sleeping?,<sentiment: negative>Why am I having sucha hard time sleeping?,a hard time falling asleep
