textID,original,sentiment,prefix,completion,combined,orig_without_prefix
4e43ad756c, Aw it says the pic doesn`t exist anymore,negative,<sentiment: negative>Aw it says the,link is broken,<sentiment: negative>Aw it says thelink is broken, pic doesn`t exist anymore
0f22984306,"Today, i did`t have lunch, cuz wel i embarrass my self with all 'school'  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!",negative,"<sentiment: negative>Today, i did`t have lunch, cuz wel i embarrass my self with all'school'",{link},"<sentiment: negative>Today, i did`t have lunch, cuz wel i embarrass my self with all'school'{link}","  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!"
1f7717fc7a,thanks do the invite though,positive,<sentiment: positive>thanks do,you have a twitter?,<sentiment: positive>thanks doyou have a twitter?,the invite though
ee9eaed59b,is eating chocolate ready break,neutral,<sentiment: neutral>is eating,a bagel,<sentiment: neutral>is eatinga bagel,chocolate ready break
a5e47d75c0," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",negative,"<sentiment: negative>Please send me those youtube links, Erin watched most of them",and I missed out!,"<sentiment: negative>Please send me those youtube links, Erin watched most of themand I missed out!", but I was cooking and didn`t get to see the cowboys
e84aa8b193,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,negative,<sentiment: negative>Yea!  Headed home to change and head over to Pelham. ,I'm so tired,<sentiment: negative>Yea!  Headed home to change and head over to Pelham. I'm so tired,Sad thought... suposed to be heading over there for the NKOTB concert...
6388c670c6,_Hodges Yup. Their loss.,negative,<sentiment: negative>_Hodges Yup,", I'm a bit sad about it too.  I was hoping to see you in the UK","<sentiment: negative>_Hodges Yup, I'm a bit sad about it too.  I was hoping to see you in the UK", Their loss.
e6c2edcb0b,back from melly`s party... i had fun...  i`m sleepy now...,positive,<sentiment: positive>back from melly`s party... i had,a good time,<sentiment: positive>back from melly`s party... i hada good time,fun...  i`m sleepy now...
05a1b09ce9,Booo my best friend is leavin for the weekend. What ever will I do without her??,negative,<sentiment: negative>Booo my best friend is leavin for the,weekend,<sentiment: negative>Booo my best friend is leavin for theweekend,weekend. What ever will I do without her??
0e0424c9bd,home alone and no one left me any gummy bears,negative,<sentiment: negative>home alone and no one,to talk to,<sentiment: negative>home alone and no oneto talk to,left me any gummy bears
4bc7d627ad," Yes, have to be right for church",positive,"<sentiment: positive>Yes, have to",go to work now  but I`ll be back later,"<sentiment: positive>Yes, have togo to work now  but I`ll be back later", be right for church
6bdd5e9d7e,Trying to find someone to go to the mall with.,neutral,<sentiment: neutral>Trying to find someone to,go to the movies with me tonight.  I'm bored,<sentiment: neutral>Trying to find someone togo to the movies with me tonight.  I'm bored,go to the mall with.
55441697a6,is SOOOOO hungry right now! Should`ve eaten before this wedding.,negative,<sentiment: negative>is SOOOOO hungry right now!,,<sentiment: negative>is SOOOOO hungry right now!,Should`ve eaten before this wedding.
8485d5828e,i keep reading contracts as cataracts... Someone should bring me panera,neutral,<sentiment: neutral>i keep reading contracts as catar,acts,<sentiment: neutral>i keep reading contracts as cataracts,cts... Someone should bring me panera
eeff416e05,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....,neutral,<sentiment: neutral>is heading in to London to meet with  and  let us know if,you are free for a coffee,<sentiment: neutral>is heading in to London to meet with  and  let us know ifyou are free for a coffee,you`re about  still not sure what time we`re meeting.....
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,positive,<sentiment: positive>YOU LOOKED ABSOLUTELY BE,AUTIFUL ON THE SHOW!,<sentiment: positive>YOU LOOKED ABSOLUTELY BEAUTIFUL ON THE SHOW!,AUTIFUL AND ELEGANT.
f7378bc34c,My throat hurts and I can`t sleep.,negative,<sentiment: negative>My throat hurts and,I'm sick.  I hate being sick.,<sentiment: negative>My throat hurts andI'm sick.  I hate being sick.,I can`t sleep.
929b5c888c,my hair won`t turn whiiite,neutral,<sentiment: neutral>my hair won`t,grow,<sentiment: neutral>my hair won`tgrow,turn whiiite
6cadda7b98,Adding names to my Twitter account and learning how to use this amazing thing!,positive,<sentiment: positive>Adding names to my Twitter account and,I'm happy,<sentiment: positive>Adding names to my Twitter account andI'm happy,learning how to use this amazing thing!
defc8b34af," black is good... tight, or should I say too tight, not so good.",neutral,"<sentiment: neutral>black is good... tight, or should","i say snug, but good","<sentiment: neutral>black is good... tight, or shouldi say snug, but good"," I say too tight, not so good."
0d77390e74," same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",positive,<sentiment: positive>same to you bud. Kudos on your hardcore gym training,,<sentiment: positive>same to you bud. Kudos on your hardcore gym training,", it`s a great lifechanging experience, keep it up!!!"
3735770b07,Guess who has internet at her house? *raises hand* And it`s not dial up.,neutral,<sentiment: neutral>Guess who has internet at her house? *,me*,<sentiment: neutral>Guess who has internet at her house? *me*,aises hand* And it`s not dial up.
d8f4aefacc,SFTW & pot of tea,neutral,<sentiment: neutral>SFTW,is the best.  I love it.,<sentiment: neutral>SFTWis the best.  I love it.,& pot of tea
441e2a5a82,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,neutral,<sentiment: neutral>LOVE getting gifts in the mail from my very wonderful friends back home,,<sentiment: neutral>LOVE getting gifts in the mail from my very wonderful friends back home,! How I miss Myrtle Beach so much... A little homesick today
eea9145f1b, ack! I just read about your show  that`s horrible!!! No accounting for taste.,negative,<sentiment: negative>ack! I just read about your show ,2nite. I`m so sorry I missed it. I`ll have to wait until next time.,<sentiment: negative>ack! I just read about your show 2nite. I`m so sorry I missed it. I`ll have to wait until next time., that`s horrible!!! No accounting for taste.
4e4e9c3802,The rain outside motivates me to sleep.,positive,<sentiment: positive>The rain outside motiv,ates me to stay inside and work on my book.,<sentiment: positive>The rain outside motivates me to stay inside and work on my book.,tes me to sleep.
4a653d8227,all mom`s in the world congratulations,positive,<sentiment: positive>all mom`s,are great,<sentiment: positive>all mom`sare great,in the world congratulations
887e90ff88, ew.  sorry zach,negative,<sentiment: negative>ew.,i'm so tired. i don't wanna go to school today,<sentiment: negative>ew.i'm so tired. i don't wanna go to school today,  sorry zach
1e633e1874, you didnt include Taylor in the 'Follow Friday',neutral,<sentiment: neutral>you didnt include Taylor in,your list,<sentiment: neutral>you didnt include Taylor inyour list, the 'Follow Friday'
fa959f2dd3, unfortunately I`m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,negative,<sentiment: negative>unfortunately I`m not drunk enough lol and have no money,to buy any,<sentiment: negative>unfortunately I`m not drunk enough lol and have no moneyto buy any, to get drunk  I have had alot though as u can imagine haha
2d361cdd4d, I have it.  Hehehehe u want the torrent?,neutral,<sentiment: neutral>I have it.  Hehe,. I'm not sure if I should be proud or ashamed.,<sentiment: neutral>I have it.  Hehe. I'm not sure if I should be proud or ashamed.,hehe u want the torrent?
4ad37ac5b7, Are y`all coming out today??? We could go to the graveyard!!  HOORAYY!!!!!,positive,<sentiment: positive>Are y`all coming out today??? We could,use some good cheer,<sentiment: positive>Are y`all coming out today??? We coulduse some good cheer, go to the graveyard!!  HOORAYY!!!!!
7069dd2486, I`m straining to hear but it`s very hard from all the way over here.,negative,<sentiment: negative>I`m straining to hear but it,`s not working,<sentiment: negative>I`m straining to hear but it`s not working,`s very hard from all the way over here.
78d89e7c64, Yeah prbly pickin up songs for SingStar. Haven`t checked the last few store updates. And dunno that Cranberries song.,neutral,<sentiment: neutral>Yeah prbly pickin up songs for SingStar. Haven`t,played it in ages,<sentiment: neutral>Yeah prbly pickin up songs for SingStar. Haven`tplayed it in ages, checked the last few store updates. And dunno that Cranberries song.
79a28b1ac7, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,positive,<sentiment: positive>ooh thats an early start  ive got bed planned,for 10am today,<sentiment: positive>ooh thats an early start  ive got bed plannedfor 10am today, for that time..ha..LoveYouJonesy ****
2fadf73014,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",negative,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made things,better though,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made thingsbetter though,"worse.  I don`t even want her, but it`s still odd"
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",positive,<sentiment: positive>YAYAYYAYAYAY Toy Story 3,is out today!,<sentiment: positive>YAYAYYAYAYAY Toy Story 3is out today!,"is coming out. June 18, 2010 though"
4ed4f2fce6, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,negative,<sentiment: negative>caught tweets on it and got home in time for the last 5 mins of,the show,<sentiment: negative>caught tweets on it and got home in time for the last 5 mins ofthe show, the ITV2 show!! #bgt Out tonight too so will miss it again
ecc58c9428,off to lunch with all the people from aikido,neutral,<sentiment: neutral>off to lunch with all,the girls,<sentiment: neutral>off to lunch with allthe girls,the people from aikido
10b36df3e0," That didn`t work, unfortunately.",negative,<sentiment: negative>That didn`t,go as planned.  I`m going to bed,<sentiment: negative>That didn`tgo as planned.  I`m going to bed," work, unfortunately."
8c5e613c41," Hey, did his wife die? I am really confused. I hadn`t been on his MySpace in a little while, but I just read his Twit.",negative,"<sentiment: negative>Hey, did his wife die? I am really confused. I hadn`t been",on the net for a while,"<sentiment: negative>Hey, did his wife die? I am really confused. I hadn`t beenon the net for a while"," on his MySpace in a little while, but I just read his Twit."
68c674acdb,"Sick, sick, sick. This sucks. i can`t even breathe properly",negative,"<sentiment: negative>Sick, sick, sick. This",is the worst flu I've ever had.,"<sentiment: negative>Sick, sick, sick. Thisis the worst flu I've ever had.",sucks. i can`t even breathe properly
9b210c4a6f, Haha...YAY!!! I`M CURED!!!!,positive,<sentiment: positive>Haha...YAY!!!,I'm glad you're happy!,<sentiment: positive>Haha...YAY!!!I'm glad you're happy!, I`M CURED!!!!
e6b01d5777,OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can`t breathe!  <3 <3,positive,<sentiment: positive>OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight,!!! I`m so excited!!,<sentiment: positive>OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!!! I`m so excited!!,  New Sam and Dean! Oh My god! can`t breathe!  <3 <3
