textID,original,sentiment,prefix,completion,combined,orig_without_prefix
68c674acdb,"Sick, sick, sick. This sucks. i can`t even breathe properly",negative,"<sentiment: negative>Sick, sick, sick. This",is the worst flu I have ever had. I am so sick of being sick.,"<sentiment: negative>Sick, sick, sick. Thisis the worst flu I have ever had. I am so sick of being sick.",sucks. i can`t even breathe properly
48a90031bd,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo",neutral,"<sentiment: neutral>got a sniffle, got the kids and hubby just",in time for the weekend,"<sentiment: neutral>got a sniffle, got the kids and hubby justin time for the weekend","left to work in Sydney for the weekend, boo hoo"
3861b033fb,Watching fireworks off the Bay bridge.,neutral,<sentiment: neutral>Watching fireworks off,the balcony,<sentiment: neutral>Watching fireworks offthe balcony,the Bay bridge.
4e4e9c3802,The rain outside motivates me to sleep.,positive,<sentiment: positive>The rain outside motiv,ates me to stay in bed and read my book.  I have a feeling I`ll be in bed all day,<sentiment: positive>The rain outside motivates me to stay in bed and read my book.  I have a feeling I`ll be in bed all day,tes me to sleep.
aeb0593edf,i`m a bum today,neutral,<sentiment: neutral>i`m,going to bed.  goodnight everyone,<sentiment: neutral>i`mgoing to bed.  goodnight everyone,a bum today
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I`m not very impressed. It`s nice, but it`s not really for me",neutral,<sentiment: neutral>Google Wave presentation: http://bit.ly/2ehfov  I`,m going to have to wait until tomorrow to watch it.,<sentiment: neutral>Google Wave presentation: http://bit.ly/2ehfov  I`m going to have to wait until tomorrow to watch it.," not very impressed. It`s nice, but it`s not really for me"
7eb1620dec, Shop smart.  Shop S Mart.,positive,<sentiment: positive>Shop smart. ,Shop Slickdeals.net!,<sentiment: positive>Shop smart. Shop Slickdeals.net!, Shop S Mart.
0d77390e74," same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",positive,<sentiment: positive>same to you bud. Kudos on your hardcore gym training,. I`m a bit of a gym wuss,<sentiment: positive>same to you bud. Kudos on your hardcore gym training. I`m a bit of a gym wuss,", it`s a great lifechanging experience, keep it up!!!"
127ee02f19,tonight was a very bad night,negative,<sentiment: negative>tonight was,the last night of the summer.  i`m so sad,<sentiment: negative>tonight wasthe last night of the summer.  i`m so sad,a very bad night
d4623c0bd6, no worries,positive,<sentiment: positive>no,one is online,<sentiment: positive>noone is online, worries
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,neutral,<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up',!  But I`m sad that I`m not going to be able to see 'Star Trek' until it comes out on DVD,<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up'!  But I`m sad that I`m not going to be able to see 'Star Trek' until it comes out on DVD,..yeah my Spend the Day Studying plan didn`t happen
081ac56240,Boo....Up DLP is sold out for 8:30,neutral,<sentiment: neutral>Boo....Up DLP is,closed 4 the summer...,<sentiment: neutral>Boo....Up DLP isclosed 4 the summer...,sold out for 8:30
75ca238abe,So sad I`m going to miss seeing Pennywise again this year,negative,<sentiment: negative>So sad I`m going to,miss the party tonight,<sentiment: negative>So sad I`m going tomiss the party tonight,miss seeing Pennywise again this year
894e948ead," Fear not! You deserve alot, you care for animals. )) I`ll get some food, don`t worry!",positive,"<sentiment: positive>Fear not! You deserve alot, you care for animals.",You are a good person. I know you will get through this.,"<sentiment: positive>Fear not! You deserve alot, you care for animals.You are a good person. I know you will get through this."," )) I`ll get some food, don`t worry!"
4ed4f2fce6, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,negative,<sentiment: negative>caught tweets on it and got home in time for the last 5 mins of,the game.  I hate being at work.,<sentiment: negative>caught tweets on it and got home in time for the last 5 mins ofthe game.  I hate being at work., the ITV2 show!! #bgt Out tonight too so will miss it again
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",positive,<sentiment: positive>YAYAYYAYAYAY Toy Story 3,is coming out in 3D!  I can`t wait!,<sentiment: positive>YAYAYYAYAYAY Toy Story 3is coming out in 3D!  I can`t wait!,"is coming out. June 18, 2010 though"
242de9277c, Good to hear... several of my peeps are working tonight...,positive,<sentiment: positive>Good to hear... several of,my friends are going to be there too,<sentiment: positive>Good to hear... several ofmy friends are going to be there too, my peeps are working tonight...
4d194d770c,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,neutral,<sentiment: neutral>Watching ET today!  <3 Supposed to have,"a nice day today, but it`s raining","<sentiment: neutral>Watching ET today!  <3 Supposed to havea nice day today, but it`s raining",a clip from New Moon  Hating Drag Me To Hell
86a28f67e9,_x Yepp.  Do you Like Dylan or Cole Better?,neutral,<sentiment: neutral>_x Yepp.  Do,you know what it is?,<sentiment: neutral>_x Yepp.  Doyou know what it is?,you Like Dylan or Cole Better?
34b7f333cb,Have a happy Friday and weekend everyone .. TGIF for me is nothing,positive,<sentiment: positive>Have a happy Friday and weekend everyone,,<sentiment: positive>Have a happy Friday and weekend everyone,.. TGIF for me is nothing
9b210c4a6f, Haha...YAY!!! I`M CURED!!!!,positive,<sentiment: positive>Haha...YAY!!!,I`m so happy for you!  I`m sure you`ll have a blast!,<sentiment: positive>Haha...YAY!!!I`m so happy for you!  I`m sure you`ll have a blast!, I`M CURED!!!!
dbdbe24969,omgoodness FINALLY back from dinner with the fam bam!,positive,<sentiment: positive>omgoodness FINALLY back,on twitter!,<sentiment: positive>omgoodness FINALLY backon twitter!,from dinner with the fam bam!
2fadf73014,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",negative,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made things,worse by telling me that I`ll find someone else.,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made thingsworse by telling me that I`ll find someone else.,"worse.  I don`t even want her, but it`s still odd"
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,positive,<sentiment: positive>I got the new Silverstein CD. aha,. I love it.  I want to go to the concert.,<sentiment: positive>I got the new Silverstein CD. aha. I love it.  I want to go to the concert., Its AMAZING.  I highly recomend it.
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,negative,<sentiment: negative>still freakin out about missing the,last 5 minutes of the episode,<sentiment: negative>still freakin out about missing thelast 5 minutes of the episode,game!!!  #jonasnewsongs
ee89b16825,Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we`ll be waiting till august for it,positive,<sentiment: positive>Studio Ghibli for this year; Ponyo! http://bit.ly/whar,L,<sentiment: positive>Studio Ghibli for this year; Ponyo! http://bit.ly/wharL, as always it seems to be perfect  we`ll be waiting till august for it
d5c25dbc63,  still need to see that movie ! I am all about vampires,neutral,<sentiment: neutral>still need to see that movie,,<sentiment: neutral>still need to see that movie,e ! I am all about vampires
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,neutral,<sentiment: neutral>http://tinyurl.com/c8nl,9v - I`m a little bit jealous of all the people who got to go to the premiere of Star Trek. I want to see it!,<sentiment: neutral>http://tinyurl.com/c8nl9v - I`m a little bit jealous of all the people who got to go to the premiere of Star Trek. I want to see it!,h - forgot how much I like this song
0435d42f80,"MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE`LL BLESS ME ABUNDANTLY",negative,<sentiment: negative>MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I W,ORE YESTERDAY!  I`M SO UPSET!,<sentiment: negative>MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WORE YESTERDAY!  I`M SO UPSET!,"NTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE`LL BLESS ME ABUNDANTLY"
502aa24ca7,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,neutral,<sentiment: neutral>Downing a glass of ginger ale and then relishing an early,night.  I`m so tired!,<sentiment: neutral>Downing a glass of ginger ale and then relishing an earlynight.  I`m so tired!,evening in bed with 'Because I Said So' on Lifetime.
07c4438a0a, plus I just deposited tax return cheque but for first time in 7+ years it didn`t clear immediately,negative,<sentiment: negative>plus I just deposited tax return cheque but for first,time in years I don`t have a job to spend it on,<sentiment: negative>plus I just deposited tax return cheque but for firsttime in years I don`t have a job to spend it on, time in 7+ years it didn`t clear immediately
8f3fc77f66,    - brief interruption- brb. goodnight if i don`t catch u again later. gotta ck something,positive,<sentiment: positive>- brief interruption- brb. goodnight if,you are going to bed.  i am going to watch some more tv.,<sentiment: positive>- brief interruption- brb. goodnight ifyou are going to bed.  i am going to watch some more tv., if i don`t catch u again later. gotta ck something
8d36ad290b, The Case of the Gigolo`s Picolo?,neutral,<sentiment: neutral>The Case of the Gig,"antic, Glowing, Green, Giant, Alien, Head.  http://twitpic.com/4w8y5","<sentiment: neutral>The Case of the Gigantic, Glowing, Green, Giant, Alien, Head.  http://twitpic.com/4w8y5",olo`s Picolo?
2a69a25949,Don`t Chase Me - Shea Fisher download it,neutral,<sentiment: neutral>Don`t Chase Me,Away - The Script,<sentiment: neutral>Don`t Chase MeAway - The Script,- Shea Fisher download it
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!' LMFAO",negative,"<sentiment: negative>**** these nig*s is all on me, but they won",`t even go to the movies with me.  I`m so **** alone. I`m going to be a loner for life. ****,"<sentiment: negative>**** these nig*s is all on me, but they won`t even go to the movies with me.  I`m so **** alone. I`m going to be a loner for life. ****",t get this...'Not without a check!' LMFAO
bdf9453e5e," Yeah, I`ve seen that before, funny   *Hey honey, Jill just sent me a **** in a box*",neutral,"<sentiment: neutral>Yeah, I`ve seen that before, funny   *",hugs*,"<sentiment: neutral>Yeah, I`ve seen that before, funny   *hugs*","Hey honey, Jill just sent me a **** in a box*"
35f539ffa8,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,negative,<sentiment: negative>i got in a fight with ryan. now hes,not talking to me,<sentiment: negative>i got in a fight with ryan. now hesnot talking to me,like crying and im just dead inside. sigggh
5f4e052208, Doing a Rainbow and Unicorn film then?  #48hours,neutral,<sentiment: neutral>Doing a Rainbow and Unicorn film,"for the kids.  I`m a bit of a geek, but I`m a happy geek","<sentiment: neutral>Doing a Rainbow and Unicorn filmfor the kids.  I`m a bit of a geek, but I`m a happy geek", then?  #48hours
4104064854, has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,neutral,<sentiment: neutral>has a name label on his picture too.. i just hadnt added it in when,i took the pic,<sentiment: neutral>has a name label on his picture too.. i just hadnt added it in wheni took the pic, i took this: http://www.twitpic.com/4hap4 picture..
