textID,original,sentiment,prefix,completion,combined,judged_value,match
eff365b5b5,"Last day of the TV up-fronts w/ our colleagues from Sydney, Paris, London...",neutral,<sentiment: neutral>Last day of the TV up-fronts w,/ NBC's upfronts today.  http://bit.ly/1rjz3,<sentiment: neutral>Last day of the TV up-fronts w/ NBC's upfronts today.  http://bit.ly/1rjz3,neutral,yes
e7a714bd8a,my gawwddd ! 6 headshotss inna row? im on fyaaahhh!,negative,<sentiment: negative>my gawwddd! 6 headshot,"and 6 body shots later, i still have a headache.  i hate this job. i want to go home.","<sentiment: negative>my gawwddd! 6 headshotand 6 body shots later, i still have a headache.  i hate this job. i want to go home.",negative,yes
a8d61ff137,Oh my ex / room mate is moving out today,neutral,<sentiment: neutral>Oh my ex / room mate,is moving out of the house today  I`m gonna miss her.,<sentiment: neutral>Oh my ex / room mateis moving out of the house today  I`m gonna miss her.,neutral,yes
95dbb10a09,Driving home to trade cars  hopefully it makes it! http://myloc.me/21SL,positive,<sentiment: positive>Driving home to trade cars  hopefully it makes,me feel better,<sentiment: positive>Driving home to trade cars  hopefully it makesme feel better,neutral,no
1981e74a66, Hahahahahahahaha hope so.. I hope you`ll like it,positive,<sentiment: positive> Hahahahahahahaha hope,you have a good time in the sun  I`ll be in the rain,<sentiment: positive> Hahahahahahahaha hopeyou have a good time in the sun  I`ll be in the rain,neutral,no
d8d52d2cb2,I`m loving Please Don`t Leave Me by Pink!,neutral,<sentiment: neutral>I`m loving Please Don,`t Go by Basshunter.  I`m not a fan of his other songs though. >.>,<sentiment: neutral>I`m loving Please Don`t Go by Basshunter.  I`m not a fan of his other songs though. >.>,,no
bc9097ade0,On page 214 of 320 of Betrayed by P.C. Cast. really starting to enjoy this series,positive,<sentiment: positive>On page 214 of 320 of Betrayed,", by P.C. Cast","<sentiment: positive>On page 214 of 320 of Betrayed, by P.C. Cast",neutral,no
85859d775f, i didnt know u guys have acc in fb hee,neutral,<sentiment: neutral> i didnt know u guys have,a twitter account,<sentiment: neutral> i didnt know u guys havea twitter account,,no
656a58ba47,"Just hit the 3000 word mark for his Geography Notes, and I`m not even doing it for GCSE? Mean while I`ve done a page of history",neutral,"<sentiment: neutral>Just hit the 3000 word mark for his Geography Notes, and I`m",only on page 3 of the chapter.,"<sentiment: neutral>Just hit the 3000 word mark for his Geography Notes, and I`monly on page 3 of the chapter.",negative,no
570c1a92c9, WHAT`S UP MY HOMIEEEEEEEEEEE ???? I MISS YOU LIVE LAST NIGHT  I HOPE YOUR ON TONIGHT . I WILL HIT YOU UP CUTIE,neutral,<sentiment: neutral> WHAT`S UP MY HOMIEEEEEEEEEEE???? I MISS YOU LIVE LAST,NIGHT,<sentiment: neutral> WHAT`S UP MY HOMIEEEEEEEEEEE???? I MISS YOU LIVE LASTNIGHT,positive,no
eaa096c532, I am soooo disapoointed I couldn`t make it  I will be there next time! Glad it was productive.,neutral,<sentiment: neutral> I am soooo disapoointed I couldn`t make it,to the 5th Quarter.  I`m a huge fan of the Packers!,<sentiment: neutral> I am soooo disapoointed I couldn`t make itto the 5th Quarter.  I`m a huge fan of the Packers!,negative,no
80db97bacc, this picture made me cry  lol http://www.twitpic.com/671w1,negative,<sentiment: negative> this picture made me cry  lol http,://twitpic.com/4w2f3,<sentiment: negative> this picture made me cry  lol http://twitpic.com/4w2f3,negative,yes
94f0a2521c,_Fur_Laxis It makes me feel physically sick. I read Let The Right One In and was only horrified by the cat violence.  Just horrible,negative,<sentiment: negative>_Fur_Laxis It makes me feel physically sick. I read Let,the Right One In and it was so good. I'm so upset,<sentiment: negative>_Fur_Laxis It makes me feel physically sick. I read Letthe Right One In and it was so good. I'm so upset,,no
489b7fc86b, *hugs* why?,neutral,<sentiment: neutral> *hugs,"*  I`m sorry you`re sick.  I`m feeling better today, but I`m still coughing up a lung.","<sentiment: neutral> *hugs*  I`m sorry you`re sick.  I`m feeling better today, but I`m still coughing up a lung.",neutral,yes
90af5c843a,Mowing #6. I hate my lawn,negative,<sentiment: negative>Mowing #6. I,am so tired of mowing.  I want to go to the beach.  I miss my mom.  I miss my best friend.  I miss my boyfriend.  I miss my life.  I miss my dog.  I miss my cat.  I miss my fish.  I miss my hamster.  I miss my turtle.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.,<sentiment: negative>Mowing #6. Iam so tired of mowing.  I want to go to the beach.  I miss my mom.  I miss my best friend.  I miss my boyfriend.  I miss my life.  I miss my dog.  I miss my cat.  I miss my fish.  I miss my hamster.  I miss my turtle.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.  I miss my life.,,no
f7c49f422f,"Dislocating your thumb= more painful than dislocating your toe. I was reminded of this today (thankfully, by my toe). Still feels weird",negative,<sentiment: negative>Dislocating your thumb= more painful than dislocating your toe.,I hate being clumsy.,<sentiment: negative>Dislocating your thumb= more painful than dislocating your toe.I hate being clumsy.,negative,yes
c0aee462ca,My mom just came home and she FINALLY got me a guitar strap! yay!,positive,<sentiment: positive>My mom just came home and she FIN,ALLY got her new phone!  I'm so happy for her!,<sentiment: positive>My mom just came home and she FINALLY got her new phone!  I'm so happy for her!,positive,yes
ab6d4ad2fa," I don`t feel too bad, but not sure to what I should attribute that. Could be cold & flu meds; nap; alcohol; or getting better...",neutral,"<sentiment: neutral> I don`t feel too bad, but not sure to what I should attribute",that.  I`m going to bed.  Goodnight!,"<sentiment: neutral> I don`t feel too bad, but not sure to what I should attributethat.  I`m going to bed.  Goodnight!",neutral,yes
2ae6fffca5,"Good Morning campers, I`m not a happy bear this morning, had an awful dream during the night, & am v worried.",neutral,"<sentiment: neutral>Good Morning campers, I`m not a happy bear this",morning,"<sentiment: neutral>Good Morning campers, I`m not a happy bear thismorning",negative,no
876bfcc38c,_Lee I loveee and missss my annie!!,neutral,<sentiment: neutral>_Lee I loveee and,y samberg  but I don't like SNL anymore.  I miss the good old days.,<sentiment: neutral>_Lee I loveee andy samberg  but I don't like SNL anymore.  I miss the good old days.,negative,no
dd069f5bbf, Picture or it never happened.,neutral,<sentiment: neutral> Picture or it,didn`t happen!,<sentiment: neutral> Picture or itdidn`t happen!,neutral,yes
82319bb9ef,11:11 I made a wish,neutral,<sentiment: neutral>11:11 I,`m not a fan of the 11:11 thing. I think it`s a bit silly.  But I do like the idea of a message from the universe.,<sentiment: neutral>11:11 I`m not a fan of the 11:11 thing. I think it`s a bit silly.  But I do like the idea of a message from the universe.,neutral,yes
47617218fe, Hooray!,positive,<sentiment: positive> H,"aha, I love you too  I'm glad you liked it!","<sentiment: positive> Haha, I love you too  I'm glad you liked it!",positive,yes
0e3f632892,"i`m sorry i`m neglecting you, twitter.",negative,<sentiment: negative>i`m sorry i`,m so late. i`m having a bad day.,<sentiment: negative>i`m sorry i`m so late. i`m having a bad day.,negative,yes
d847cf8346, I missed them at Red Rocks.  Sad couple of days.,negative,<sentiment: negative> I missed them at Red Rocks,last year.  I was in the hospital.,<sentiment: negative> I missed them at Red Rockslast year.  I was in the hospital.,,no
babe7f5404,is not ready for school yet!!!  http://plurk.com/p/wy69d,neutral,<sentiment: neutral>is not ready for school yet!!!  http,://plurk.com/p/sxq0e,<sentiment: neutral>is not ready for school yet!!!  http://plurk.com/p/sxq0e,negative,no
9c8ad0b932,It`s officially the start and the end of my summer. Oh summer school,neutral,<sentiment: neutral>It`s officially the start and the,end of the week for me.  I`m off to the gym then work.  I`m going to see `17 again` tonight!,<sentiment: neutral>It`s officially the start and theend of the week for me.  I`m off to the gym then work.  I`m going to see `17 again` tonight!,,no
d1732ef2a9," i think there`s something wrong with the video, it only loads the first 40-ish seconds",negative,<sentiment: negative> i think there`s something wrong with the video,player. i can`t see the videos  i`m so sad,<sentiment: negative> i think there`s something wrong with the videoplayer. i can`t see the videos  i`m so sad,,no
68e1b374ac, Catt i TOTALLY love your default picture! You seem like such a fun mom!,positive,<sentiment: positive> Catt i TOTALLY love your default,avatar.  You look like a cool chick!,<sentiment: positive> Catt i TOTALLY love your defaultavatar.  You look like a cool chick!,positive,yes
101bf94294, finished listening to Last Days of Krypton`s audio book! Loved it...so sad though...,neutral,<sentiment: neutral> finished listening to Last Days of Krypton`s,"new album, it`s pretty good.  I`m going to listen to it again now","<sentiment: neutral> finished listening to Last Days of Krypton`snew album, it`s pretty good.  I`m going to listen to it again now",,no
