textID,original,sentiment,prefix,completion,combined,judged_value,match
6641548d60,"did you go to uga? If so, I liked you better before I knew! Ha!",positive,"<sentiment: positive>did you go to uga? If so,", what was your favorite part? I want to go,"<sentiment: positive>did you go to uga? If so, what was your favorite part? I want to go",neutral,no
b05be3118d,is having trouble breathing through the pain..and now i have a **** fever...   (^~^)<^>,negative,<sentiment: negative>is having trouble breathing through the pain..and now i, have a headache..i hate being sick  {link},<sentiment: negative>is having trouble breathing through the pain..and now i have a headache..i hate being sick  {link},negative,yes
291b817092,I`m feel deflated. Ugh. No more dog.,negative,<sentiment: negative>I`m feel deflated.,  I`m so sorry.,<sentiment: negative>I`m feel deflated.  I`m so sorry.,negative,yes
4cc3d3824c,Good morning from RSA Twitterverse!! Please send me some happy vibes & cheerfulness today I`m feeling a little sad,neutral,<sentiment: neutral>Good morning from RSA Twitterverse!! Please send me some happy, thoughts and positive vibes to help me get through this day!,<sentiment: neutral>Good morning from RSA Twitterverse!! Please send me some happy thoughts and positive vibes to help me get through this day!,positive,no
271bb5e6b7,Well that is nice.  Loving the new Friends organiser too.,positive,<sentiment: positive>Well that is nice.  Loving, the new background on your blog.,<sentiment: positive>Well that is nice.  Loving the new background on your blog.,positive,yes
c8b610923d,It is a recession,neutral,<sentiment: neutral>It, is done.,<sentiment: neutral>It is done.,neutral,yes
27d0c01bc2,I REEEALLY wish I could be there  haven`t been n a while.what`s goin on down there lately?,positive,<sentiment: positive>I REEEALLY wish I could be there  haven`t, been to a concert in a while.  Have fun!,<sentiment: positive>I REEEALLY wish I could be there  haven`t been to a concert in a while.  Have fun!,positive,yes
b86d2cca27,Can I also have a swirly flat white?,neutral,<sentiment: neutral>Can I also have a, copy of the book?,<sentiment: neutral>Can I also have a copy of the book?,neutral,yes
9c11756ef3,I should have posted this for the world Pinhole day   I Love this picture. {link},positive,<sentiment: positive>I should have posted this for the world Pinhole," camera day, but I just found out about it","<sentiment: positive>I should have posted this for the world Pinhole camera day, but I just found out about it",neutral,no
7bad0b9772,oh poor you  atleast get paid for staying back or?,neutral,<sentiment: neutral>oh poor you  atleast get, to go to the pub afterwards!,<sentiment: neutral>oh poor you  atleast get to go to the pub afterwards!,negative,no
c6881ba0e1,Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur Ujala i love that songggggg ps  i got lost in morrisons,neutral,<sentiment: neutral>Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur, Phir Bhi Hai Phela Chaaron...  (Saw the movie today) {link},<sentiment: neutral>Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur Phir Bhi Hai Phela Chaaron...  (Saw the movie today) {link},neutral,yes
81622f137d,you look sooooo pretty love. dang I wish I was in NY so I could c u do ur thang,positive,<sentiment: positive>you look sooooo pretty love. dang I wish I, was there to see you.  I love you.,<sentiment: positive>you look sooooo pretty love. dang I wish I was there to see you.  I love you.,positive,yes
911bd25026,Aaaaaaaa!! I hate **** winshit!!,negative,<sentiment: negative>Aaaaaaaa!! I, hate being sick!,<sentiment: negative>Aaaaaaaa!! I hate being sick!,negative,yes
a64b23f5e4,Ugh i hate not having my car!! i miss you my little ford focus!!!,negative,<sentiment: negative>Ugh i hate not having my car, and having to walk to work in the rain,<sentiment: negative>Ugh i hate not having my car and having to walk to work in the rain,negative,yes
30e7967de4,"To every mom, mommy and mother, Happy Mother`s Day   Hope you all do something special and fun today.",positive,"<sentiment: positive>To every mom, mommy and mother, Happy Mother`s", Day!  I love you all so much!,"<sentiment: positive>To every mom, mommy and mother, Happy Mother`s Day!  I love you all so much!",positive,yes
f45a9649fb,I have to go to work.,neutral,<sentiment: neutral>I have to, go to work,<sentiment: neutral>I have to go to work,neutral,yes
da5c3fa1ef,is soo in love with beyonce`s song 'smash into you',positive,<sentiment: positive>is soo in love with beyonce, and is going to see the movie today,<sentiment: positive>is soo in love with beyonce and is going to see the movie today,positive,yes
22e5e3cad2,Did it!!  back in pakistan! - {link},neutral,<sentiment: neutral>Did it!!  back in," the office now, back to work","<sentiment: neutral>Did it!!  back in the office now, back to work",neutral,yes
3ba549158f,me too  what are you doing?,neutral,<sentiment: neutral>me too  what, are you doing?,<sentiment: neutral>me too  what are you doing?,neutral,yes
40e1ca4ab0,that`s what she said?,neutral,<sentiment: neutral>that`s what, she said.,<sentiment: neutral>that`s what she said.,neutral,yes
08d8063529,"Had a good time out , now I must sleep lol. Gym & dance rehearsals in like 5 hours,",positive,"<sentiment: positive>Had a good time out, now I must sleep lol", and get up early to go to the gym  x,"<sentiment: positive>Had a good time out, now I must sleep lol and get up early to go to the gym  x",positive,yes
36aabd3627,the trip was really great. but i cant belive summers here,neutral,<sentiment: neutral>the trip was really great., but i`m so tired now,<sentiment: neutral>the trip was really great. but i`m so tired now,positive,no
8f851c59f6,- halla!!! doing ok- got a cold but trying to ignore it  how about you?,neutral,<sentiment: neutral>- halla!!! doing ok- got a cold, but i`m not letting it get me down,<sentiment: neutral>- halla!!! doing ok- got a cold but i`m not letting it get me down,positive,no
a351659f85,tweeting from ally court for the last time.... its a sad sad moment,negative,<sentiment: negative>tweeting from ally court for the, day. I hate this place.,<sentiment: negative>tweeting from ally court for the day. I hate this place.,negative,yes
33ae501ac5,_iddon blerrrrrrrrrrgh. im too hot and all sticky,negative,<sentiment: negative>_iddon blerrrrrrrrrr,rrrrrrrrrrrrrrrrrrrrrr,<sentiment: negative>_iddon blerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,negative,yes
3775f77081,having my dinner. eating bangus.  it`s a fish.,neutral,<sentiment: neutral>having my dinner. eating bangus, with my mom and my lola.,<sentiment: neutral>having my dinner. eating bangus with my mom and my lola.,neutral,yes
cff0e3e256,i feel very ill. i think im dehydrated,negative,<sentiment: negative>i feel very ill.,  i hate being sick.,<sentiment: negative>i feel very ill.  i hate being sick.,negative,yes
b854daaaf8,I think Steph will enjoy her first Mother`s Day tomorrow.,positive,<sentiment: positive>I think Steph will enjoy her, new book.  {link},<sentiment: positive>I think Steph will enjoy her new book.  {link},neutral,no
daa651cfd4,"over LT training today, ehhh hard to tall how hard it was. But now I feels good. Sunday race day again... Its raining now so lost of mud",positive,"<sentiment: positive>over LT training today, ehhh hard to tall how hard it was. But", it was good. I`m glad I`m done with it.,"<sentiment: positive>over LT training today, ehhh hard to tall how hard it was. But it was good. I`m glad I`m done with it.",neutral,no
85de235e0e,whos going to see reemer on wednesdayy  me and kirsty are going (A) im well exited !!!,positive,<sentiment: positive>whos going to see reemer on wednesdayy  me, and my besties  i love them so much <3 <3,<sentiment: positive>whos going to see reemer on wednesdayy  me and my besties  i love them so much <3 <3,positive,yes
a8e51d1a43,I miss having u as a roommate,negative,<sentiment: negative>I miss having, my best friend around,<sentiment: negative>I miss having my best friend around,negative,yes
0796ce6ac4,"Oh, I didn`t realize its on at 830 as well- already at work- or as today still in the car, don`t ask",neutral,"<sentiment: neutral>Oh, I didn`t realize its on at 830 as well-", that`s why I didn`t see it.  I`ll watch it,"<sentiment: neutral>Oh, I didn`t realize its on at 830 as well- that`s why I didn`t see it.  I`ll watch it",neutral,yes
416726e6d2,~ I`m sure that would make Mr. Koons very happy,positive,<sentiment: positive>~ I`m sure that would, be a great idea  ~,<sentiment: positive>~ I`m sure that would be a great idea  ~,neutral,no
dd77d3f5cd,i know im wrong .. just give me one more chance   sEnti .. :],neutral,<sentiment: neutral>i know im wrong.. just give me, some time to get over this.. please,<sentiment: neutral>i know im wrong.. just give me some time to get over this.. please,negative,no
bf46ac3c7f,would like to have a gaming system,positive,<sentiment: positive>would like to, see the new star trek,<sentiment: positive>would like to see the new star trek,neutral,no
a203734990,"_rosaen i LOVE your new bracelets!! im a very proud sista...you rock, girly",positive,<sentiment: positive>_rosaen i LOVE your new bracelets!! im, so jealous! i want one!  <3,<sentiment: positive>_rosaen i LOVE your new bracelets!! im so jealous! i want one!  <3,positive,yes
2b70bcd0ad,"Going home to enjoy what is left of the day - I can`t believe how quickly this week flew by, no time for tweets",positive,<sentiment: positive>Going home to enjoy what is left of the day - I can,`t wait to see my little girl and my husband!  Happy Monday,<sentiment: positive>Going home to enjoy what is left of the day - I can`t wait to see my little girl and my husband!  Happy Monday,positive,yes
c501544be4,Potluck for danielle taking veggie tray. I will miss her,negative,<sentiment: negative>Potluck for danielle taking, her last final today  {link},<sentiment: negative>Potluck for danielle taking her last final today  {link},neutral,no
5b5be601c2,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!",negative,"<sentiment: negative>i think my cold is getting worse, not better!!", and i have to work 6-2 tomorrow.,"<sentiment: negative>i think my cold is getting worse, not better!! and i have to work 6-2 tomorrow.",negative,yes
ddb4330613,"time to start unfollowing some people, i think",neutral,<sentiment: neutral>time to start unfollow,ing people on twitter.,<sentiment: neutral>time to start unfollowing people on twitter.,neutral,yes
cc0ad12b7c,my  tix are in limbo....as usual  #UPSsucks,negative,<sentiment: negative>my  tix are in limbo, and i don`t know what to do,<sentiment: negative>my  tix are in limbo and i don`t know what to do,negative,yes
4aac092937,oooh gosh Google Wave is looking pretty sexy. Lunch time`s over though  Back to Powerpoint (significantly less sexy),neutral,<sentiment: neutral>oooh gosh Google Wave is looking pretty sexy. Lunch time," now, then I`m going to have a look at Wave again","<sentiment: neutral>oooh gosh Google Wave is looking pretty sexy. Lunch time now, then I`m going to have a look at Wave again",positive,no
8b37012287,Sachie: YNA DOESN`T KNOW OUR PASSWORD YET,neutral,<sentiment: neutral>Sachie: YNA DOESN,`T HAVE A MYSPACE,<sentiment: neutral>Sachie: YNA DOESN`T HAVE A MYSPACE,neutral,yes
856bb40ae0,my interview if picked is NY too. But you probably forgot about me after blogtalk radio.,negative,<sentiment: negative>my interview if picked is NY too. But, it`s in Brooklyn. I can`t go.,<sentiment: negative>my interview if picked is NY too. But it`s in Brooklyn. I can`t go.,neutral,no
cad8db609a,Why am I having such a hard time falling asleep,negative,<sentiment: negative>Why am I having such, a bad day today?,<sentiment: negative>Why am I having such a bad day today?,negative,yes
